ID_Fatura,UC,Municipio,Bairro_Cidade,Endereco_Complemento,Campus_Name,Campus_Unique_Name,Grupo_Tarifario,Fase,valor_total_RS,pagina_correspondente,valor_faturado_consumo,valor_faturado_band_amar,valor_faturado_band_verm,valor_faturado_consumo_P,valor_faturado_consumo_FP,valor_faturado_ener_reat_exc_P,valor_faturado_ener_reat_exc_FP,valor_faturado_demanda,valor_faturado_demanda_ultr,valor_faturado_cosip,valor_faturado_custo_disp_sistema,valor_faturado_comp_viol_meta_continuidade,Quantidade_consumo,Quantidade_consumo_P,Quantidade_consumo_FP,Quantidade_ener_reat_exc_P,Quantidade_ener_reat_exc_FP,Quantidade_demanda,Quantidade_demanda_ultr,Quantidade_custo_disp_sistema,Medido_consumo,Medido_consumo_P,Medido_consumo_FP,Medido_ener_reat_exc_P,Medido_ener_reat_exc_FP,Medido_demanda,Medido_demanda_ultr,Medido_energia_reat_indutiva,MM_YY_ref,year,month,has_demanda,has_been_charged_by_demanda_ultr,has_been_refunded,real_contracted_value_for_demanda,diff_demanda_contratada_medida,ratio_medido_faturado,demanda_tarifa_cost_real_por_kW,lost_money_sobrecontratacao_demanda
01-20184223990314-50,46190068,IBIRAMA,BELA VISTA / IB,"R DOUTOR GETULIO VARGAS, 2822, CEAVI",CEAVI,CEAVI_Bela-Vista_A4_Dr.Getulio-Vargas.2822,A-4,TR-TRIFASICO,6270.49,19,0.0,0.0,0.0,1861.34,2948.42,0.0,0.0,572.03,0.0,387.45,0.0,0.0,0.0,1505.0,8285.0,0.0,0.0,45.0,0.0,0.0,9789.61,1504.74,8284.87,0.0,0.0,38.08,0.0,15.91,2018_09,2018,9,True,False,False,45.0,6.9,0.85,12.71,87.7
01-20184233714382-4,41399880,CHAPECO,CHAP - STO ANTONIO,"R BELONI TROMBETA ZANIN, 680, E",CEO,CEO_Sto-Antonio_A4_Beloni-Zanin.600,A-4,TR-TRIFASICO,10836.4,21,0.0,0.0,0.0,2123.38,6352.03,0.0,0.0,760.17,0.0,644.69,0.0,0.0,0.0,1682.0,16991.0,0.0,0.0,60.0,0.0,0.0,18673.42,1682.33,16991.09,0.0,0.0,60.35,0.0,555.75,2018_09,2018,9,True,False,False,60.0,-0.4,1.01,12.67,0.0
01-20184233710777-0,23421615,FLORIANOPOLIS,SANTA MONICA - FNS,"AV MADRE BENVENUTA, 2007, REITORIA",UDESC-CAMPUS-I,UDESC-CAMPUS-I_Santa-Monica_A4,A-4,TR-TRIFASICO,83423.06,25,0.0,0.0,0.0,21939.46,45119.69,0.0,0.42,9069.12,0.0,224.57,0.0,0.0,0.0,17382.0,120691.0,0.0,1.0,720.0,0.0,0.0,138073.15,17382.33,120690.81,0.0,1.34,676.6,0.0,21660.09,2018_09,2018,9,True,False,False,720.0,43.4,0.94,12.6,546.84
01-20184184857106-81,24712095,FLORIANOPOLIS,FLORIANOPOLIS-CENTRO,"AV DO ANTAO,, ",Reitoria,Reitoria_Centro_B3,B-3,TR-TRIFASICO,978.43,1,726.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1429.0,0.0,0.0,0.0,0.0,0.0,0.0,,2018_09,2018,9,False,False,False,0.0,0.0,,,0.0
01-20184228865115-56,10061792,FLORIANOPOLIS,COQUEIROS - FNS,"R SAO CRISTOVAO, 177, ",CEFID,CEFID_Coqueiros_B3_S.Cristovao.177,B-3,MO-MONOFASICO,312.39,3,231.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.85,0.0,0.0,434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018_09,2018,9,False,False,False,0.0,0.0,,,0.0
01-20184228863283-80,10065585,FLORIANOPOLIS,COQUEIROS - FNS,"R PASCOAL SIMONE, 149, ",CEFID,CEFID_Coqueiros_B3_P.Simone.149,B-3,TR-TRIFASICO,374.31,4,287.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.85,0.0,0.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018_09,2018,9,False,False,False,0.0,0.0,,,0.0
01-20184237487459-0,28735561,JOINVILLE,AMERICA - JVE,"R OTTO BOEHMM, 48, SL3 CX4",CCT,CCT_America_B3_Radio_CX_4,B-3,TR-TRIFASICO,59.61,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,53.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018_09,2018,9,False,False,False,0.0,0.0,,,0.0
01-20184221203870-76,48665110,LAGES,MACACOS - LAG*,"LOC MACACOS,, FAZENDA EXPERIMENTAL DO CAV",CAV,CAV_Macacos_B3_Fazenda,B-3,MO-MONOFASICO,396.09,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.64,15.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018_09,2018,9,False,False,False,0.0,0.0,,,0.0
01-20184207944796-48,42565431,LAGUNA,PRAIA DO GI - LAG,"AV PRES CASTELO BRANCO,0, RESTAURANTE ESCOLA",CERES,CERES_Praia-do-Gi_B3_Restaurante-Escola,B-3,TR-TRIFASICO,828.15,13,695.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.46,0.0,0.0,1333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1333.0,0.0,0.0,0.0,0.0,0.0,0.0,1128.0,2018_09,2018,9,False,False,False,0.0,0.0,,,0.0
01-20184233195481-20,25576640,LAGUNA,PROGRESSO - LAG,"R CEL FERNANDES MARTINS,, GINASIO COBERTO BERTHOLDO WERNER",CERES,CERES_Progresso_B3_Ginasio,B-3,TR-TRIFASICO,68.65,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.24,53.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018_09,2018,9,False,False,False,0.0,0.0,,,0.0
01-20184180722299-90,2102650,IBIRAMA,BELA VISTA / IB,"R 7 DE SETEMBRO, 200, ",CEAVI,CEAVI_Bela-Vista_B3_7.Set.200,B-3,TR-TRIFASICO,346.24,16,97.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.54,0.0,0.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2018_09,2018,9,False,False,False,0.0,0.0,,,0.0
01-20184180722366-86,2102811,IBIRAMA,BELA VISTA / IB,"R PROF® HELENA LAUN, 236, ",CEAVI,CEAVI_Bela-Vista_B3_Prof.Helena-Laun.236,B-3,MO-MONOFASICO,279.61,17,37.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.54,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018_09,2018,9,False,False,False,0.0,0.0,,,0.0
01-20184233309429-40,43860100,BALNEARIO CAMBORIU,NOVA ESPERANCA (BC),"R EDGAR LINHARES, 570, GALPAO 04",CEFSI,CEFSI_Nova-Esperanca_,B-3,TR-TRIFASICO,71.31,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9,53.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018_09,2018,9,False,False,False,0.0,0.0,,,0.0
01-20184241758962-4,47553474,CHAPECO,CHAP - CENTRO,"R SETE DE SETEMBRO, 91, AP101 ED PERETTI - DPTO CURSO ENFERMAGEM",CEO,CEO_Centro_B3_7.Set.91_Departamento-Enfermagem,B-3,TR-TRIFASICO,91.75,22,78.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.87,0.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,2018_09,2018,9,False,False,False,0.0,0.0,,,0.0
01-20184180667770-7,22037099,PINHALZINHO,PINH - RURAL,"LN BONITA,, KM 01",CEO,CEO_Pinh_B3_Km01,B-3,TR-TRIFASICO,738.78,23,618.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1168.5,0.0,0.0,0.0,0.0,0.0,0.0,20.5,2018_09,2018,9,False,False,False,0.0,0.0,,,0.0
01-20184189769316-55,26132010,SAO BENTO DO SUL,CENTENARIO,"R LUIZ FERNANDO HASTREITER, 150, ",CEPLAN,CEPLAN_Centenario_B3,B-3,TR-TRIFASICO,3936.38,24,3513.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.64,0.0,0.0,6883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018_09,2018,9,False,False,False,0.0,0.0,,,0.0
01-20184189514832-80,21363677,FLORIANOPOLIS,ITACORUBI - FNS,"SV CAMINHO DO PORTO,, CONJUNTO ESPORTIVO",Reitoria,Reitoria_Itacorubi_B3_Conjunto-Esportivo,B-3,TR-TRIFASICO,914.27,1,668.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018_09,2018,9,False,False,False,0.0,0.0,,,0.0
01-20184228865310-21,10061849,FLORIANOPOLIS,COQUEIROS - FNS,"R SAO CRISTOVAO, 275, ",CEFID,CEFID_Coqueiros_UC_2,B-3,TR-TRIFASICO,247.08,3,197.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.94,0.0,0.0,370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018_09,2018,9,False,False,False,0.0,0.0,,,0.0
01-20184228863293-33,10065593,FLORIANOPOLIS,COQUEIROS - FNS,"R PASCOAL SIMONE, 163, ",CEFID,CEFID_Coqueiros_B3_P.Simone.163,B-3,TR-TRIFASICO,590.2,4,447.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.47,0.0,0.0,840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018_09,2018,9,False,False,False,0.0,0.0,,,0.0
01-20184237487461-52,28735588,JOINVILLE,AMERICA - JVE,"R OTTO BOEHMM, 48, SL6 CX6",CCT,CCT_America_B3_Radio_CX_6,B-3,TR-TRIFASICO,98.56,9,77.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.28,0.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018_09,2018,9,False,False,False,0.0,0.0,,,0.0
01-20184233712000-27,12216955,LAGES,CONTA DINHEIRO- LAG*,"R PAULO ALVES DE LIZ,, TELEMED",CAV,CAV_Conta-Dinheiro_A4_Telemed,A-4,TR-TRIFASICO,82289.3,11,0.0,0.0,0.0,16555.22,51794.18,0.0,0.6,5542.24,0.0,631.53,0.0,0.0,0.0,13116.0,138544.0,0.0,2.0,440.0,0.0,0.0,151660.89,13116.48,138544.41,0.0,1.92,423.55,0.0,30663.16,2018_09,2018,9,True,False,False,440.0,16.4,0.96,12.6,206.64
01-20184207944795-85,51262476,LAGUNA,PROGRESSO - LAG,"AV ENG COLOMBO MACHADO SALLES,0, ",CERES,CERES_Progresso_B3_Colombo-Sales.0,B-3,TR-TRIFASICO,2887.84,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.46,0.0,0.0,4928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4928.0,0.0,0.0,0.0,0.0,0.0,0.0,451.0,2018_09,2018,9,False,False,False,0.0,0.0,,,0.0
01-20184233713755-76,12264488,LAGUNA,PROGRESSO - LAG,"R CEL FERNANDES MARTINS,, COL COMERCIAL LAGUNENSE",CERES,CERES_Progresso_A4_Col.Comercial-Laguense,A-4,TR-TRIFASICO,12592.06,14,0.0,0.0,0.0,2837.11,7011.57,69.55,581.83,952.12,0.0,64.46,0.0,0.0,0.0,2248.0,18755.0,218.0,1822.0,76.0,0.0,0.0,21003.1,2247.81,18755.29,217.83,1822.34,75.59,0.0,10897.2,2018_09,2018,9,True,False,False,76.0,0.4,0.99,12.53,5.01
01-20184180722370-53,2102668,IBIRAMA,BELA VISTA / IB,"R PROF HELENA LAUN, 120, FUNDOS",CEAVI,CEAVI_Bela-Vista_B3_Prof.Helena-Laun.120.Fundos,B-3,MO-MONOFASICO,275.17,16,33.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.54,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018_09,2018,9,False,False,False,0.0,0.0,,,0.0
01-20184180722374-4,2102889,IBIRAMA,BELA VISTA / IB,"R PROF HELENA LAUN, 120, ",CEAVI,CEAVI_Bela-Vista_B3_Prof.Helena-Laun.120,B-3,TR-TRIFASICO,294.05,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.54,50.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018_09,2018,9,False,False,False,0.0,0.0,,,0.0
01-20184204437342-8,49292945,BALNEARIO CAMBORIU,NOVA ESPERANCA (BC),"AV LOURIVAL CESARIO PEREIRA, 100, UDESC",CEFSI,CEFSI_Nova-Esperanca_A4_Lourival-Cesario.100,A-4,TR-TRIFASICO,5995.43,20,0.0,0.0,0.0,868.36,1841.4,0.0,0.0,2979.07,0.0,9.9,0.0,0.0,0.0,698.0,5097.0,0.0,0.0,235.0,0.0,0.0,5794.8,697.74,5097.05,0.0,0.0,29.52,0.0,7.44,2018_09,2018,9,True,False,False,235.0,205.5,0.13,12.68,2605.74
01-20184241758945-87,47571197,CHAPECO,CHAP - CENTRO,"R 7 DE SETEMBRO, 91, D TERREO",CEO,CEO_Centro_B3_7.Set.91_D-Terreo,B-3,TR-TRIFASICO,3992.07,22,3409.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.41,0.0,0.0,6396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6396.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,2018_09,2018,9,False,False,False,0.0,0.0,,,0.0
01-20184241657244-40,48665160,GUATAMBU,GUAT - RURAL,"LN PORTO CHALANA,, FAZENDA EXPERIMENTAL CEO - FACEO",CEO,CEO_Rural_B3_Fazenda-Experimental,B-3,MO-MONOFASICO,623.78,23,522.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018_09,2018,9,False,False,False,0.0,0.0,,,0.0
01-20184233714036-45,45175634,SAO BENTO DO SUL,BRASILIA,"AV PREFEITO ORNITH BOLLMANN, 0, CEDUP ENTRE 480 - 581",CEPLAN,CEPLAN_Brasilia_A4,A-4,TR-TRIFASICO,5692.02,24,0.0,0.0,0.0,2369.9,1924.98,0.0,36.2,755.76,0.0,245.41,0.0,0.0,0.0,1878.0,5149.0,0.0,113.0,60.0,0.0,0.0,7026.81,1877.64,5149.17,0.0,113.4,47.4,0.0,7.98,2018_09,2018,9,True,False,False,60.0,12.6,0.79,12.6,158.76
01-20183824763684-30,12183828,FLORIANOPOLIS,FLORIANOPOLIS-CENTRO,"R VISC OURO PRETO, 457, ",FAED,FAED_Centro_B3,B-3,TR-TRIFASICO,528.53,2,438.84,1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018_05,2018,5,False,False,False,0.0,0.0,,,0.0
01-20183884857947 -84,28925301,JOINVILLE,SAGUACU - JVE,"R PAST GUILHERME RAU,1, UDESC RADIO EDUCATIVA DE JLLE - MIRANTE",CCT,CCT_Saguacu_B3_Radio_Mirante,B-3,MO-MONOFASICO,16.05,7,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018_05,2018,5,False,False,False,0.0,0.0,,,0.0
01-20183904619079-88,28925310,JOINVILLE,AMERICA - JVE,"R OTTO BOEHM, 30, SL6 CX7 - UDESC FUNDACAO",CCT,CCT_America_B3_Radio_CX_7,B-3,BI-BIFASICO,983.72,10,851.06,15.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1726.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1726.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018_05,2018,5,False,False,False,0.0,0.0,,,0.0
01-20183908144430-15,26445418,LAGES,CIDADE ALTA - LAG*,"R DAS TORRES, 2090, AREA INDUSTRIAL - UDESC RADIO LAGES",CAV,CAV_Cidade-Alta_B3_Radio,B-3,TR-TRIFASICO,1267.75,12,616.33,11.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018_05,2018,5,False,False,False,0.0,0.0,,,0.0
01-20183904988075-38,12184158,FLORIANOPOLIS,COQUEIROS - FNS,"R PASCOAL SIMONE, 212, ",CEFID,CEFID_Coqueiros_A4_P.Simone.212,A-4,TR-TRIFASICO,24954.31,5,0.0,419.75,0.0,7151.92,14084.19,87.48,473.34,2539.22,0.0,198.41,0.0,0.0,0.0,5768.0,42278.0,295.0,1595.0,187.0,0.0,0.0,48046.32,5768.35,42277.96,294.76,1594.94,187.2,0.0,20288.01,2018_05,2018,5,True,False,False,187.0,-0.2,1.0,13.58,0.0
01-20183904988333-21,20665025,FLORIANOPOLIS,FLORIANOPOLIS-CENTRO,"R SALDANHA MARINHO, 47, ",Museu,Museu_Centro_A4,A-4,TR-TRIFASICO,2554.74,6,0.0,34.26,0.0,814.4,1100.75,0.0,0.0,406.92,0.0,198.41,0.0,0.0,0.0,657.0,3304.0,0.0,0.0,30.0,0.0,0.0,3961.14,656.86,3304.27,0.0,0.0,21.72,0.0,37.41,2018_05,2018,5,True,False,False,30.0,8.3,0.72,13.56,112.55
01-20183904992427 -87,26454336,JOINVILLE,BOM RETIRO -JVE,"R TTE ANTONIO JOAO,, CAMPUS UNIVER. FACULD. ENGENHARIA",CCT,CCT_B.Retiro_A4_Facul.Eng,A-4,TR-TRIFASICO,68106.86,8,0.0,1089.28,0.0,18115.99,38493.15,2.96,327.49,8745.93,1214.81,117.25,0.0,0.0,0.0,14611.0,115549.0,10.0,1104.0,645.0,45.0,0.0,130160.26,14611.38,115548.88,9.99,1103.5,644.78,0.0,47274.36,2018_05,2018,5,True,True,False,600.0,-45.0,1.07,13.56,0.0
01-20183854690246-15,22814907,IBIRAMA,CENTRO / IB,"R DOUTOR GETULIO VARGAS, 2678, SALA 03",CEAVI,CEAVI_Centro_A4,A-4,TR-TRIFASICO,2326.7,18,0.0,8.56,0.0,305.09,750.08,0.24,0.31,1017.32,0.0,245.1,0.0,0.0,0.0,246.0,2252.0,1.0,1.0,75.0,0.0,0.0,2497.72,246.08,2251.63,0.86,1.08,17.12,0.0,345.6,2018_05,2018,5,True,False,False,75.0,57.9,0.23,13.56,785.12
01-20183854690798-41,46190068,IBIRAMA,BELA VISTA / IB,"R DOUTOR GETULIO VARGAS, 2822, CEAVI",CEAVI,CEAVI_Bela-Vista_A4_Dr.Getulio-Vargas.2822,A-4,TR-TRIFASICO,9874.54,19,0.0,47.31,0.0,2533.27,3912.76,0.0,0.0,2916.31,0.0,464.89,0.0,0.0,0.0,2043.0,11745.0,0.0,0.0,215.0,0.0,0.0,13788.63,2043.21,11745.41,0.0,0.0,73.84,0.0,485.41,2018_05,2018,5,True,False,False,215.0,141.2,0.34,13.56,1914.67
01-20183904988156 -38,23421615,FLORIANOPOLIS,SANTA MONICA - FNS,"AV MADRE BENVENUTA, 2007, REITORIA",UDESC-CAMPUS-I,UDESC-CAMPUS-I_Santa-Monica_A4,A-4,TR-TRIFASICO,91081.83,26,0.0,1420.42,0.0,26624.01,48931.86,0.0,0.0,11146.54,2760.59,198.41,0.0,0.0,0.0,21473.0,146884.0,0.0,0.0,822.0,102.0,0.0,168357.31,21473.47,146883.84,0.0,0.0,821.76,0.0,31722.81,2018_05,2018,5,True,True,False,720.0,-102.0,1.14,13.56,0.0
01-20183842379555-49,24712095,FLORIANOPOLIS,FLORIANOPOLIS-CENTRO,"AV DO ANTAO,, ",Reitoria,Reitoria_Centro_B3,B-3,TR-TRIFASICO,720.81,1,588.72,6.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018_05,2018,5,False,False,False,0.0,0.0,,,0.0
01-20183894333591-4,10061792,FLORIANOPOLIS,COQUEIROS - FNS,"R SAO CRISTOVAO, 177, ",CEFID,CEFID_Coqueiros_B3_S.Cristovao.177,B-3,MO-MONOFASICO,326.7,3,270.2,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018_05,2018,5,False,False,False,0.0,0.0,,,0.0
01-20183894332429-42,10065585,FLORIANOPOLIS,COQUEIROS - FNS,"R PASCOAL SIMONE, 149, ",CEFID,CEFID_Coqueiros_B3_P.Simone.149,B-3,TR-TRIFASICO,472.77,4,394.45,6.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.75,0.0,0.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018_05,2018,5,False,False,False,0.0,0.0,,,0.0
01-20183904619073-0,28735561,JOINVILLE,AMERICA - JVE,"R OTTO BOEHMM, 48, SL3 CX4",CCT,CCT_America_B3_Radio_CX_4,B-3,TR-TRIFASICO,51.25,9,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,49.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018_05,2018,5,False,False,False,0.0,0.0,,,0.0
01-20183884715715-3,48665110,LAGES,MACACOS - LAG*,"LOC MACACOS,, FAZENDA EXPERIMENTAL DO CAV",CAV,CAV_Macacos_B3_Fazenda,B-3,MO-MONOFASICO,398.54,11,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.55,14.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018_05,2018,5,False,False,False,0.0,0.0,,,0.0
01-20183869769391-21,42565431,LAGUNA,PRAIA DO GI - LAG,"AV PRES CASTELO BRANCO,0, RESTAURANTE ESCOLA",CERES,CERES_Praia-do-Gi_B3_Restaurante-Escola,B-3,TR-TRIFASICO,280.93,13,236.19,2.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.01,0.0,0.0,479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.0,0.0,0.0,0.0,0.0,0.0,0.0,231.0,2018_05,2018,5,False,False,False,0.0,0.0,,,0.0
01-20183899666741-5,25576640,LAGUNA,PROGRESSO - LAG,"R CEL FERNANDES MARTINS,, GINASIO COBERTO BERTHOLDO WERNER",CERES,CERES_Progresso_B3_Ginasio,B-3,TR-TRIFASICO,732.92,14,657.03,11.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.46,0.0,0.0,1333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1332.5,0.0,0.0,0.0,0.0,0.0,0.0,164.0,2018_05,2018,5,False,False,False,0.0,0.0,,,0.0
01-20183837153370-85,2102650,IBIRAMA,BELA VISTA / IB,"R 7 DE SETEMBRO, 200, ",CEAVI,CEAVI_Bela-Vista_B3_7.Set.200,B-3,TR-TRIFASICO,347.63,16,135.59,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.75,0.0,0.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2018_05,2018,5,False,False,False,0.0,0.0,,,0.0
01-20183837153461-39,2102811,IBIRAMA,BELA VISTA / IB,"R PROF® HELENA LAUN, 236, ",CEAVI,CEAVI_Bela-Vista_B3_Prof.Helena-Laun.236,B-3,MO-MONOFASICO,282.43,17,71.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.75,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018_05,2018,5,False,False,False,0.0,0.0,,,0.0
01-20183847987309-42,21350656,BALNEARIO CAMBORIU,CENTRO B CAMB (BC),"AV CENTRAL, 413, ",CEFSI,CEFSI_Centro_B3_Av.Central.413_UC-21350656,B-3,TR-TRIFASICO,1593.87,20,1555.18,18.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,0.0,0.0,3154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018_05,2018,5,False,False,False,0.0,0.0,,,0.0
01-20183847987330-39,28034857,BALNEARIO CAMBORIU,CENTRO B CAMB (BC),"AV CENTRAL, 413, ",CEFSI,CEFSI_Centro_B3_Av.Central.413_UC-28034857,B-3,TR-TRIFASICO,1509.54,21,1471.84,17.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,0.0,0.0,2985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018_05,2018,5,False,False,False,0.0,0.0,,,0.0
01-20183824652389-30,32256570,PALMITOS,CENTRO,"AV BRASIL,, ",CEO,CEO_Centro_B3_Av.Brasil,B-3,TR-TRIFASICO,860.3,22,773.64,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.46,0.0,0.0,1569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018_05,2018,5,False,False,False,0.0,0.0,,,0.0
01-20183908238989 - 23,47553474,CHAPECO,CHAP - CENTRO,"R SETE DE SETEMBRO, 91, AP101 ED PERETTI - DPTO CURSO ENFERMAGEM",CEO,CEO_Centro_B3_7.Set.91_Departamento-Enfermagem,B-3,TR-TRIFASICO,188.4,23,173.56,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.54,0.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,2018_05,2018,5,False,False,False,0.0,0.0,,,0.0
